event_id,event_day,symbol,car,ar_-1,ar_0,ar_+1,alpha,beta,resid_var,n_est
1974651074524135640,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974651074524135640,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974842258106237224,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974842258106237224,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974854908294869262,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974854908294869262,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974863766954340473,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974863766954340473,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974864933008650339,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974864933008650339,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974957986088153092,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974957986088153092,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974973711515312592,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974973711515312592,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974973879815979042,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974973879815979042,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974978214989795574,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974978214989795574,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974978273416507635,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974978273416507635,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1974982216922136635,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1974982216922136635,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975037416676442404,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975037416676442404,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975169414585815256,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975169414585815256,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975169505732268039,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975169505732268039,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975169715778838963,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975169715778838963,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975169738738372955,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975169738738372955,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975169769134534672,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975169769134534672,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975198238232965294,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975198238232965294,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
1975200815955791949,2025-10-06,TSLA,-0.002224069434103651,-0.013740568319095554,0.04658269162824792,-0.03506619274325602,-0.0005629515160910934,2.3218803728356225,0.0008576817965097115,100
1975200815955791949,2025-10-06,AAPL,-0.0012752502516760952,0.0037490911260077532,-0.009377324708296466,0.0043529833306126175,-0.00037035652929296223,1.2595512603724608,0.00015694257189047275,100
